Time (s),Gyro Heading (°),Ground Truth Heading (°),Heading Error (°),Is_Turn,Corrected_Heading,Corrected_Error
4.05,359.93,7.62,7.69,False,6.990000000000009,0.629999999999991
4.06,359.92,7.62,7.7,False,6.980000000000018,0.6399999999999819
4.07,359.92,7.62,7.7,False,6.980000000000018,0.6399999999999819
4.08,359.91,7.62,7.71,False,6.970000000000027,0.6499999999999728
4.09,359.89,7.62,7.73,False,6.949999999999989,0.6700000000000115
4.1,359.88,7.62,7.74,False,6.939999999999998,0.6800000000000024
4.11,359.88,7.62,7.74,False,6.939999999999998,0.6800000000000024
4.12,359.89,7.62,7.73,False,6.949999999999989,0.6700000000000115
4.13,359.91,7.62,7.71,False,6.970000000000027,0.6499999999999728
4.14,359.95,7.62,7.67,False,7.009999999999991,0.6100000000000092
4.15,359.96,7.62,7.66,False,7.019999999999982,0.6000000000000183
4.16,359.96,7.62,7.66,False,7.019999999999982,0.6000000000000183
4.18,359.96,7.62,7.66,False,7.019999999999982,0.6000000000000183
4.18,359.98,7.62,7.64,False,7.0400000000000205,0.5799999999999796
4.19,0.03,7.62,7.59,False,7.0900000000000025,0.5299999999999976
4.2,0.08,7.62,7.54,False,7.140000000000002,0.47999999999999776
4.21,0.14,7.62,7.48,False,7.200000000000002,0.41999999999999815
4.22,0.23,7.62,7.39,False,7.290000000000003,0.3299999999999974
4.23,0.3,7.62,7.32,False,7.360000000000002,0.259999999999998
4.24,0.36,7.62,7.26,False,7.420000000000003,0.1999999999999975
4.25,0.5,7.62,7.12,False,7.560000000000002,0.05999999999999783
4.26,0.56,7.62,7.06,False,7.620000000000003,2.6645352591003757e-15
4.27,0.61,7.62,7.01,False,7.670000000000003,0.05000000000000249
4.28,0.64,7.62,6.98,False,7.700000000000002,0.08000000000000185
4.29,0.66,7.62,6.96,False,7.720000000000002,0.10000000000000231
4.3,0.68,7.62,6.94,False,7.740000000000002,0.12000000000000188
4.31,0.69,7.62,6.93,False,7.750000000000002,0.13000000000000167
4.32,0.69,7.62,6.93,False,7.750000000000002,0.13000000000000167
4.33,0.67,7.62,6.95,False,7.730000000000002,0.1100000000000021
4.34,0.64,7.62,6.98,False,7.700000000000002,0.08000000000000185
4.35,0.55,7.62,7.07,False,7.610000000000002,0.00999999999999801
4.36,0.49,7.62,7.13,False,7.5500000000000025,0.06999999999999762
4.37,0.43,7.62,7.19,False,7.490000000000002,0.12999999999999812
4.38,0.38,7.62,7.24,False,7.440000000000002,0.17999999999999794
4.39,0.35,7.62,7.27,False,7.410000000000002,0.2099999999999982
4.4,0.32,7.62,7.3,False,7.380000000000003,0.23999999999999755
4.41,0.33,7.62,7.29,False,7.390000000000002,0.22999999999999776
4.42,0.35,7.62,7.27,False,7.410000000000002,0.2099999999999982
4.43,0.38,7.62,7.24,False,7.440000000000002,0.17999999999999794
4.44,0.42,7.62,7.2,False,7.480000000000002,0.1399999999999979
4.45,0.51,7.62,7.11,False,7.570000000000002,0.049999999999998046
4.46,0.56,7.62,7.06,False,7.620000000000003,2.6645352591003757e-15
4.47,0.62,7.62,7.0,False,7.680000000000002,0.060000000000002274
4.48,0.69,7.62,6.93,False,7.750000000000002,0.13000000000000167
4.49,0.73,7.62,6.89,False,7.619999999999987,1.3322676295501878e-14
4.5,0.77,7.62,6.85,False,7.659999999999986,0.039999999999985825
4.51,0.73,7.62,6.89,False,6.854444444444432,0.7655555555555678
4.52,0.68,7.62,6.94,False,6.038888888888878,1.581111111111122
4.53,0.63,7.62,6.99,False,5.223333333333325,2.3966666666666754
4.54,0.57,7.62,7.05,False,4.397777777777771,3.2222222222222294
4.55,0.5,7.62,7.12,False,3.562222222222216,4.057777777777784
4.56,0.36,7.62,7.26,False,2.6566666666666623,4.963333333333338
4.57,0.29,7.62,7.33,False,1.821111111111109,5.798888888888891
4.58,0.22,7.62,7.4,False,0.9855555555555544,6.634444444444446
4.59,0.15,7.62,7.47,False,0.15,7.47
4.6,0.08,7.62,7.54,False,0.08,7.54
4.61,359.96,7.62,7.66,False,359.96,7.660000000000025
4.62,359.91,7.62,7.71,False,359.91,7.7099999999999795
4.63,359.88,7.62,7.74,False,359.88,7.740000000000009
4.64,359.86,7.62,7.76,False,359.86,7.759999999999991
4.65,359.85,7.62,7.77,False,359.85,7.769999999999982
4.66,359.85,7.62,7.77,False,359.85,7.769999999999982
4.67,359.86,7.62,7.76,False,359.86,7.759999999999991
4.68,359.89,7.62,7.73,False,359.89,7.730000000000018
4.69,359.94,7.62,7.68,False,359.94,7.680000000000007
4.7,0.03,7.62,7.59,False,0.03,7.59
4.71,0.18,7.62,7.44,True,0.18,7.44
4.72,0.23,7.62,7.39,False,0.23,7.39
4.73,0.26,7.62,7.36,False,0.26,7.36
4.74,0.27,7.62,7.35,False,0.27,7.35
4.75,0.27,7.62,7.35,False,0.27,7.35
4.76,0.25,7.62,7.37,False,0.25,7.37
4.77,0.2,7.62,7.42,False,0.2,7.42
4.78,0.17,7.62,7.45,False,0.17,7.45
4.79,0.14,7.62,7.48,False,0.14,7.48
4.8,0.1,7.62,7.52,False,0.1,7.5200000000000005
4.81,0.06,7.62,7.56,False,0.06,7.5600000000000005
4.82,359.98,7.62,7.64,False,359.98,7.639999999999986
4.83,359.94,7.62,7.68,False,359.94,7.680000000000007
4.84,359.89,7.62,7.73,False,359.89,7.730000000000018
4.85,359.84,7.62,7.78,False,359.84,7.78000000000003
4.86,359.78,7.62,7.84,False,359.78,7.840000000000032
4.87,359.66,7.62,7.96,False,359.66,7.9599999999999795
4.88,359.61,7.62,8.01,False,359.61,8.009999999999991
4.89,359.57,7.62,8.05,False,359.57,8.050000000000011
4.9,359.54,7.62,8.08,False,359.54,8.079999999999984
4.91,359.53,7.62,8.09,False,359.53,8.090000000000032
4.92,359.54,7.62,8.08,False,359.54,8.079999999999984
4.93,359.56,7.62,8.06,False,359.56,8.060000000000002
4.94,359.58,7.62,8.04,False,359.58,8.04000000000002
4.95,359.6,7.62,8.02,False,359.6,8.019999999999982
4.96,359.63,7.62,7.99,False,359.63,7.990000000000009
4.97,359.67,7.62,7.95,False,359.67,7.949999999999989
4.98,359.66,7.62,7.96,False,359.66,7.9599999999999795
4.99,359.63,7.62,7.99,False,359.63,7.990000000000009
5.0,359.59,7.62,8.03,False,359.59,8.03000000000003
5.01,359.56,7.62,8.06,False,359.56,8.060000000000002
5.02,359.53,7.62,8.09,False,359.53,8.090000000000032
5.04,359.53,7.62,8.09,False,359.53,8.090000000000032
5.04,359.54,7.62,8.08,False,359.54,8.079999999999984
5.05,359.57,7.62,8.05,False,359.57,8.050000000000011
5.06,359.6,7.62,8.02,False,359.6,8.019999999999982
5.07,359.63,7.62,7.99,False,359.63,7.990000000000009
5.08,359.68,7.62,7.94,False,359.68,7.939999999999998
5.09,359.71,7.62,7.91,False,359.71,7.910000000000025
5.1,359.76,7.62,7.86,False,359.76,7.860000000000014
5.11,359.81,7.62,7.81,False,359.81,7.810000000000002
5.12,359.87,7.62,7.75,False,359.87,7.75
5.13,359.98,7.62,7.64,False,359.98,7.639999999999986
5.14,0.04,7.62,7.58,False,0.04,7.58
5.15,0.11,7.62,7.51,False,0.11,7.51
5.16,0.17,7.62,7.45,False,0.17,7.45
5.17,0.21,7.62,7.41,False,0.21,7.41
5.18,0.22,7.62,7.4,False,0.22,7.4
5.19,0.21,7.62,7.41,False,0.21,7.41
5.2,0.2,7.62,7.42,False,0.2,7.42
5.21,0.21,7.62,7.41,False,0.21,7.41
5.22,0.23,7.62,7.39,False,0.23,7.39
5.23,0.3,7.62,7.32,False,0.3,7.32
5.24,0.34,7.62,7.28,False,0.34,7.28
5.25,0.38,7.62,7.24,False,0.38,7.24
5.26,0.42,7.62,7.2,False,0.42,7.2
5.27,0.44,7.62,7.18,False,0.44,7.18
5.28,0.46,7.62,7.16,False,0.46,7.16
5.29,0.49,7.62,7.13,False,0.49,7.13
5.3,0.47,7.62,7.15,False,0.47,7.15
5.31,0.41,7.62,7.21,False,0.41,7.21
5.32,0.34,7.62,7.28,False,0.34,7.28
5.33,0.23,7.62,7.39,False,0.23,7.39
5.34,360.0,7.62,7.62,True,360.0,7.62
5.35,359.9,7.62,7.72,False,359.9,7.720000000000027
5.36,359.82,7.62,7.8,False,359.82,7.800000000000011
5.37,359.76,7.62,7.86,False,359.76,7.860000000000014
5.38,359.72,7.62,7.9,False,359.72,7.899999999999977
5.39,359.65,7.62,7.97,False,359.65,7.970000000000027
5.4,359.61,7.62,8.01,False,359.61,8.009999999999991
5.41,359.57,7.62,8.05,False,359.57,8.050000000000011
5.42,359.53,7.62,8.09,False,359.53,8.090000000000032
5.43,359.49,7.62,8.13,False,359.49,8.129999999999995
5.44,359.41,7.62,8.21,False,359.41,8.20999999999998
5.45,359.38,7.62,8.24,False,359.38,8.240000000000009
5.46,359.34,7.62,8.28,False,359.34,8.28000000000003
5.47,359.28,7.62,8.34,False,359.28,8.340000000000032
5.48,359.22,7.62,8.4,False,359.22,8.399999999999977
5.49,359.16,7.62,8.46,False,7.6200000000000045,4.440892098500626e-15
5.5,359.03,7.62,8.59,False,7.489999999999952,0.13000000000004786
5.51,358.98,7.62,8.64,False,6.5,1.12
5.52,358.93,7.62,8.69,False,5.509999999999991,2.110000000000009
5.53,358.91,7.62,8.71,False,4.550000000000011,3.0699999999999887
5.54,358.91,7.62,8.71,False,3.6100000000000136,4.0099999999999865
5.55,358.96,7.62,8.66,False,2.7199999999999704,4.90000000000003
5.56,358.99,7.62,8.63,False,1.8100000000000023,5.809999999999998
5.57,359.02,7.62,8.6,False,0.8999999999999773,6.720000000000023
5.58,359.03,7.62,8.59,False,359.96999999999997,7.650000000000034
5.59,359.04,7.62,8.58,False,359.04,8.579999999999984
5.6,359.04,7.62,8.58,False,359.04,8.579999999999984
5.61,359.04,7.62,8.58,False,359.04,8.579999999999984
5.62,359.01,7.62,8.61,False,359.01,8.610000000000014
5.63,358.98,7.62,8.64,False,358.98,8.639999999999986
5.64,358.95,7.62,8.67,False,358.95,8.670000000000016
5.65,358.88,7.62,8.74,False,358.88,8.740000000000009
5.66,358.84,7.62,8.78,False,358.84,8.78000000000003
5.67,358.79,7.62,8.83,False,358.79,8.829999999999984
5.68,358.73,7.62,8.89,False,358.73,8.889999999999986
5.69,358.66,7.62,8.96,False,358.66,8.95999999999998
5.7,358.5,7.62,9.12,True,358.5,9.120000000000005
5.71,358.42,7.62,9.2,False,358.42,9.199999999999989
5.72,358.34,7.62,9.28,False,358.34,9.28000000000003
5.73,358.27,7.62,9.35,False,358.27,9.350000000000023
5.74,358.23,7.62,9.39,False,358.23,9.389999999999986
5.75,358.19,7.62,9.43,False,358.19,9.430000000000007
5.76,358.13,7.62,9.49,False,358.13,9.490000000000009
5.77,358.11,7.62,9.51,False,358.11,9.509999999999991
5.78,358.09,7.62,9.53,False,358.09,9.53000000000003
5.79,358.09,7.62,9.53,False,358.09,9.53000000000003
5.8,358.1,7.62,9.52,False,358.1,9.519999999999982
5.81,358.12,7.62,9.5,False,358.12,9.5
5.82,358.13,7.62,9.49,False,358.13,9.490000000000009
5.83,358.14,7.62,9.48,False,358.14,9.480000000000018
5.84,358.13,7.62,9.49,False,358.13,9.490000000000009
5.85,358.14,7.62,9.48,False,358.14,9.480000000000018
5.86,358.15,7.62,9.47,False,358.15,9.470000000000027
5.87,358.18,7.62,9.44,False,358.18,9.439999999999998
5.88,358.21,7.62,9.41,False,358.21,9.410000000000025
5.89,358.25,7.62,9.37,False,358.25,9.370000000000005
5.9,358.29,7.62,9.33,False,358.29,9.329999999999984
5.91,358.38,7.62,9.24,False,358.38,9.240000000000009
5.92,358.42,7.62,9.2,False,358.42,9.199999999999989
5.93,358.47,7.62,9.15,False,358.47,9.149999999999977
5.94,358.53,7.62,9.09,False,358.53,9.090000000000032
5.95,358.58,7.62,9.04,False,358.58,9.04000000000002
5.96,358.68,7.62,8.94,False,358.68,8.939999999999998
5.97,358.73,7.62,8.89,False,358.73,8.889999999999986
5.98,358.79,7.62,8.83,False,358.79,8.829999999999984
5.99,358.84,7.62,8.78,False,358.84,8.78000000000003
6.0,358.9,7.62,8.72,False,358.9,8.720000000000027
6.01,358.96,7.62,8.66,False,358.96,8.660000000000025
6.02,359.07,7.62,8.55,False,359.07,8.550000000000011
6.03,359.13,7.62,8.49,False,359.13,8.490000000000009
6.04,359.18,7.62,8.44,False,359.18,8.439999999999998
6.05,359.24,7.62,8.38,False,359.24,8.379999999999995
6.06,359.3,7.62,8.32,False,359.3,8.319999999999993
6.07,359.43,7.62,8.19,False,359.43,8.189999999999998
6.08,359.49,7.62,8.13,False,359.49,8.129999999999995
6.09,359.54,7.62,8.08,False,359.54,8.079999999999984
6.1,359.6,7.62,8.02,False,359.6,8.019999999999982
6.11,359.65,7.62,7.97,False,359.65,7.970000000000027
6.12,359.77,7.62,7.85,False,359.77,7.850000000000023
6.13,359.83,7.62,7.79,False,359.83,7.7900000000000205
6.14,359.88,7.62,7.74,False,359.88,7.740000000000009
6.15,359.92,7.62,7.7,False,359.92,7.699999999999989
6.16,359.95,7.62,7.67,False,359.95,7.670000000000016
6.17,0.0,7.62,7.62,False,0.0,7.62
6.18,0.03,7.62,7.59,False,0.03,7.59
6.19,0.06,7.62,7.56,False,0.06,7.5600000000000005
6.2,0.09,7.62,7.53,False,0.09,7.53
6.21,0.12,7.62,7.5,False,0.12,7.5
6.22,0.21,7.62,7.41,False,0.21,7.41
6.23,0.27,7.62,7.35,False,0.27,7.35
6.24,0.32,7.62,7.3,False,0.32,7.3
6.25,0.38,7.62,7.24,False,0.38,7.24
6.26,0.46,7.62,7.16,False,0.46,7.16
6.27,0.42,7.62,7.2,False,0.42,7.2
6.28,0.28,7.62,7.34,False,0.28,7.34
6.29,0.19,7.62,7.43,False,0.19,7.43
6.3,0.09,7.62,7.53,False,0.09,7.53
6.31,0.01,7.62,7.61,False,0.01,7.61
6.32,359.92,7.62,7.7,False,359.92,7.699999999999989
6.33,359.68,7.62,7.94,True,359.68,7.939999999999998
6.34,359.54,7.62,8.08,False,359.54,8.079999999999984
6.35,359.39,7.62,8.23,True,359.39,8.230000000000018
6.36,359.25,7.62,8.37,False,359.25,8.370000000000005
6.37,359.12,7.62,8.5,False,359.12,8.5
6.38,358.9,7.62,8.72,True,358.9,8.720000000000027
6.39,358.81,7.62,8.81,False,358.81,8.810000000000002
6.4,358.75,7.62,8.87,False,358.75,8.870000000000005
6.41,358.7,7.62,8.92,False,358.7,8.920000000000016
6.42,358.65,7.62,8.97,False,358.65,8.970000000000027
6.43,358.58,7.62,9.04,False,358.58,9.04000000000002
6.44,358.57,7.62,9.05,False,358.57,9.050000000000011
6.45,358.56,7.62,9.06,False,358.56,9.060000000000002
6.46,358.58,7.62,9.04,False,358.58,9.04000000000002
6.47,358.61,7.62,9.01,False,358.61,9.009999999999991
6.48,358.67,7.62,8.95,False,358.67,8.949999999999989
6.49,358.71,7.62,8.91,False,7.6200000000000045,4.440892098500626e-15
6.5,358.75,7.62,8.87,False,7.660000000000025,0.040000000000024905
6.51,358.79,7.62,8.83,False,6.710000000000036,0.9099999999999637
6.52,358.81,7.62,8.81,False,5.740000000000009,1.879999999999991
6.53,358.84,7.62,8.78,False,4.779999999999973,2.8400000000000274
6.54,358.9,7.62,8.72,False,3.849999999999966,3.770000000000034
6.55,358.94,7.62,8.68,False,2.900000000000034,4.719999999999966
6.56,358.98,7.62,8.64,False,1.9500000000000455,5.669999999999955
6.57,359.02,7.62,8.6,False,1.0,6.62
6.58,359.07,7.62,8.55,False,0.060000000000002274,7.559999999999998
6.59,359.17,7.62,8.45,False,359.17,8.449999999999989
6.6,359.22,7.62,8.4,False,359.22,8.399999999999977
6.61,359.25,7.62,8.37,False,359.25,8.370000000000005
6.62,359.27,7.62,8.35,False,359.27,8.350000000000023
6.63,359.29,7.62,8.33,False,359.29,8.329999999999984
6.64,359.31,7.62,8.31,False,359.31,8.310000000000002
6.65,359.32,7.62,8.3,False,359.32,8.300000000000011
6.66,359.33,7.62,8.29,False,359.33,8.29000000000002
6.67,359.34,7.62,8.28,False,359.34,8.28000000000003
6.68,359.35,7.62,8.27,False,359.35,8.269999999999982
6.69,359.39,7.62,8.23,False,359.39,8.230000000000018
6.7,359.42,7.62,8.2,False,359.42,8.199999999999989
6.71,359.45,7.62,8.17,False,359.45,8.170000000000016
6.72,359.48,7.62,8.14,False,359.48,8.139999999999986
6.73,359.51,7.62,8.11,False,359.51,8.110000000000014
6.74,359.56,7.62,8.06,False,359.56,8.060000000000002
6.75,359.58,7.62,8.04,False,359.58,8.04000000000002
6.76,359.6,7.62,8.02,False,359.6,8.019999999999982
6.77,359.63,7.62,7.99,False,359.63,7.990000000000009
6.78,359.65,7.62,7.97,False,359.65,7.970000000000027
6.79,359.68,7.62,7.94,False,359.68,7.939999999999998
6.8,359.77,7.62,7.85,False,359.77,7.850000000000023
6.81,359.81,7.62,7.81,False,359.81,7.810000000000002
6.82,359.85,7.62,7.77,False,359.85,7.769999999999982
6.83,359.88,7.62,7.74,False,359.88,7.740000000000009
6.84,359.9,7.62,7.72,False,359.9,7.720000000000027
6.85,359.94,7.62,7.68,False,359.94,7.680000000000007
6.86,359.95,7.62,7.67,False,359.95,7.670000000000016
6.87,359.97,7.62,7.65,False,359.97,7.649999999999977
6.88,359.99,7.62,7.63,False,359.99,7.6299999999999955
6.89,0.02,7.62,7.6,False,0.02,7.6000000000000005
6.9,0.06,7.62,7.56,False,0.06,7.5600000000000005
6.91,0.07,7.62,7.55,False,0.07,7.55
6.92,0.06,7.62,7.56,False,0.06,7.5600000000000005
6.93,0.03,7.62,7.59,False,0.03,7.59
6.94,360.0,7.62,7.62,False,360.0,7.62
6.95,359.92,7.62,7.7,False,359.92,7.699999999999989
6.96,359.88,7.62,7.74,False,359.88,7.740000000000009
6.97,359.85,7.62,7.77,False,359.85,7.769999999999982
6.98,359.82,7.62,7.8,False,359.82,7.800000000000011
6.99,359.79,7.62,7.83,False,359.79,7.829999999999984
7.0,359.74,7.62,7.88,False,359.74,7.8799999999999955
7.01,359.7,7.62,7.92,False,359.7,7.920000000000016
7.02,359.65,7.62,7.97,False,359.65,7.970000000000027
7.03,359.61,7.62,8.01,False,359.61,8.009999999999991
7.04,359.59,7.62,8.03,False,359.59,8.03000000000003
7.05,359.57,7.62,8.05,False,359.57,8.050000000000011
7.06,359.56,7.62,8.06,False,359.56,8.060000000000002
7.07,359.55,7.62,8.07,False,359.55,8.069999999999993
7.08,359.55,7.62,8.07,False,359.55,8.069999999999993
7.09,359.55,7.62,8.07,False,359.55,8.069999999999993
7.1,359.54,7.62,8.08,False,359.54,8.079999999999984
7.11,359.52,7.62,8.1,False,359.52,8.100000000000023
7.12,359.51,7.62,8.11,False,359.51,8.110000000000014
7.13,359.49,7.62,8.13,False,359.49,8.129999999999995
7.14,359.47,7.62,8.15,False,359.47,8.149999999999977
7.15,359.45,7.62,8.17,False,359.45,8.170000000000016
7.16,359.39,7.62,8.23,False,359.39,8.230000000000018
7.17,359.36,7.62,8.26,False,359.36,8.259999999999991
7.18,359.33,7.62,8.29,False,359.33,8.29000000000002
7.19,359.31,7.62,8.31,False,359.31,8.310000000000002
7.2,359.3,7.62,8.32,False,359.3,8.319999999999993
7.21,359.28,7.62,8.34,False,359.28,8.340000000000032
7.22,359.28,7.62,8.34,False,359.28,8.340000000000032
7.23,359.28,7.62,8.34,False,359.28,8.340000000000032
7.24,359.29,7.62,8.33,False,359.29,8.329999999999984
7.25,359.3,7.62,8.32,False,359.3,8.319999999999993
7.26,359.31,7.62,8.31,False,359.31,8.310000000000002
7.27,359.34,7.62,8.28,False,359.34,8.28000000000003
7.28,359.36,7.62,8.26,False,359.36,8.259999999999991
7.29,359.39,7.62,8.23,False,359.39,8.230000000000018
7.3,359.41,7.62,8.21,False,359.41,8.20999999999998
7.31,359.42,7.62,8.2,False,359.42,8.199999999999989
7.32,359.45,7.62,8.17,False,359.45,8.170000000000016
7.33,359.47,7.62,8.15,False,359.47,8.149999999999977
7.34,359.48,7.62,8.14,False,359.48,8.139999999999986
7.35,359.5,7.62,8.12,False,359.5,8.120000000000005
7.36,359.52,7.62,8.1,False,359.52,8.100000000000023
7.37,359.58,7.62,8.04,False,359.58,8.04000000000002
7.38,359.62,7.62,8.0,False,359.62,8.0
7.39,359.67,7.62,7.95,False,359.67,7.949999999999989
7.4,359.72,7.62,7.9,False,359.72,7.899999999999977
7.41,359.76,7.62,7.86,False,359.76,7.860000000000014
7.42,359.8,7.62,7.82,False,359.8,7.819999999999993
7.43,359.81,7.62,7.81,False,359.81,7.810000000000002
7.44,359.81,7.62,7.81,False,359.81,7.810000000000002
7.45,359.79,7.62,7.83,False,359.79,7.829999999999984
7.46,359.77,7.62,7.85,False,359.77,7.850000000000023
7.47,359.73,7.62,7.89,False,359.73,7.889999999999986
7.48,359.72,7.62,7.9,False,359.72,7.899999999999977
7.49,359.71,7.62,7.91,False,359.71,7.910000000000025
7.5,359.71,7.62,7.91,False,7.6200000000000045,4.440892098500626e-15
7.51,359.7,7.62,7.92,False,7.610000000000014,0.009999999999986464
7.52,359.69,7.62,7.93,False,7.600000000000023,0.01999999999997737
7.53,359.65,7.62,7.97,False,7.560000000000002,0.05999999999999783
7.54,359.64,7.62,7.98,False,7.550000000000011,0.06999999999998874
7.55,359.62,7.62,8.0,False,7.53000000000003,0.08999999999997055
7.56,359.6,7.62,8.02,False,7.510000000000048,0.10999999999995236
7.57,359.58,7.62,8.04,False,7.490000000000009,0.129999999999991
7.58,359.55,7.62,8.07,False,7.460000000000036,0.15999999999996373
7.59,359.53,7.62,8.09,False,7.439999999999998,0.18000000000000238
7.6,359.52,7.62,8.1,False,7.430000000000007,0.18999999999999329
7.61,359.52,7.62,8.1,False,7.430000000000007,0.18999999999999329
7.62,359.53,7.62,8.09,False,7.439999999999998,0.18000000000000238
7.63,359.56,7.62,8.06,False,7.470000000000027,0.14999999999997282
7.64,359.57,7.62,8.05,False,7.480000000000018,0.13999999999998192
7.65,359.58,7.62,8.04,False,7.490000000000009,0.129999999999991
7.66,359.58,7.62,8.04,False,7.490000000000009,0.129999999999991
7.67,359.59,7.62,8.03,False,7.5,0.1200000000000001
7.68,359.61,7.62,8.01,False,7.520000000000039,0.09999999999996145
7.69,359.62,7.62,8.0,False,7.53000000000003,0.08999999999997055
7.7,359.64,7.62,7.98,False,7.550000000000011,0.06999999999998874
7.71,359.65,7.62,7.97,False,7.560000000000002,0.05999999999999783
